#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       275.566
     0.557814      0.747833      0.853327       310.497
     0.257991       0.96662      0.855041       278.297
     0.257794       0.96429      0.903364       309.506
     0.612926       1.00811      0.954911       296.528
     0.312852       1.05816        1.0564        294.65
     0.313318      0.859674       1.15537       288.296
     0.311458       1.05658       1.20625       302.781
     0.557745       0.89419       0.75114       307.846
     0.251533      0.842823      0.793507       294.329
     0.550632      0.844108      0.793936       302.947
     0.742187      0.851435      0.754611       281.252
     0.551473      0.893068      0.757303       294.395
     0.257843       0.95084       0.79388       310.544
     0.251533      0.957177      0.793507       294.302
     0.442011       1.09369      0.804892       279.459
     0.257841      0.750643      0.845653       310.872
         0.85      0.743755       0.84373       301.195
      0.25152      0.757168      0.845171       294.858
     0.387032      0.757376      0.845008       292.485
     0.742189      0.813446      0.804762       296.812
     0.742168      0.886074      0.841342       306.783
      0.25152       1.04283      0.845171       294.836
     0.387025      0.695481      0.857748       293.326
     0.551509      0.742262      0.855498       293.845
     0.257991       0.83338      0.855041       278.334
     0.850606      0.844184      0.892693       292.708
     0.442181      0.937768       0.89121       316.478
     0.912805      0.943511      0.857973       288.337
     0.913038       1.14399       0.89569       286.678
     0.387023      0.644593      0.944683        287.32
     0.556871      0.699653      0.945171       305.895
     0.687042      0.694287      0.945339       278.697
     0.550766       0.70684      0.943642        296.85
     0.387144       0.75756      0.905371       289.939
     0.557779      0.794387      0.952241       310.347
     0.257794       0.83571      0.903364       309.553
     0.851527      0.844176      0.903931        287.96
     0.910977       1.14409      0.943675        298.14
     0.911692       1.15509      0.943849       292.951
     0.386903      0.654712      0.993903       286.965
     0.688563      0.656299      0.994548       288.456
     0.551473      0.744246      0.993007       294.344
     0.689601      0.706093      0.956533       297.852
     0.857767      0.740785       1.00021       305.905
     0.551516       0.79322      0.958079        295.48
     0.687072      0.693273        1.0423       275.566
     0.851544      0.741663       1.00668       292.317
     0.611332       1.14507       1.04367        293.99
     0.611317        1.1553       1.04358       296.046
     0.687085      0.657312       1.09436        276.84
     0.495292      0.751244       1.05703       300.837
     0.386886      0.796112       1.05931        287.26
     0.912882       1.09175        1.0922       282.494
     0.611731       1.14388       1.09284       296.664
     0.912894       1.14246       1.05465       286.382
     0.686519      0.743018       1.14523        281.34
     0.689295      0.806348       1.14399       298.722
     0.495328      0.950399        1.1065       310.015
     0.612945      0.944867       1.14287       283.814
     0.310628       1.09398       1.10627       311.087
     0.612617       1.14314       1.10383       295.657
     0.688924      0.743857       1.15656       290.781
     0.795272      0.891955       1.16268       310.106
     0.804728      0.891955       1.16268       308.355
     0.311411      0.992369        1.1939       303.464
     0.311756       1.05676       1.19506       297.909
     0.312502      0.894726       1.20545       298.614
     0.795214      0.863849       1.24574       303.672
     0.804786      0.863849       1.24574       299.902
     0.313066      0.945485       1.24198       295.258
     0.795272      0.935403       1.20719       303.264
     0.804728      0.935403       1.20719       301.259
     0.311597      0.957384       1.24295       303.713
     0.266289      0.916437       0.76047       313.901
         0.75      0.968454       0.75598       282.399
     0.748267      0.968768      0.766286       261.653
     0.748463       1.01788       0.75756       276.409
     0.749356       1.00581      0.768134       279.492
     0.748562      0.819898      0.806476       277.801
      0.91875       1.00324      0.815161       269.601
     0.912967       1.00533      0.819908       277.197
     0.566202       0.74779      0.853612       309.641
     0.266189      0.966621      0.855045       277.565
     0.257861      0.763981      0.917751       308.479
     0.374667      0.757497      0.905367       297.888
     0.566241      0.760954      0.916255       308.555
     0.374928      0.807347      0.917673       288.817
     0.266201       0.96437      0.903532       308.485
      0.91875       1.01894      0.893224       246.362
      0.67188      0.705903      0.956575        305.07
     0.612941        1.0586      0.966908       295.408
         0.45       1.01863       1.00653       304.127
     0.804767       1.05631       1.02612       305.147
      0.31875       1.10848       1.01627        278.22
     0.312817       1.10405       1.01797       292.734
     0.449391       1.10475       1.01903       295.287
     0.617247       1.11711      0.997424        281.65
     0.910705       1.11886       1.00633       295.175
     0.374779      0.805665       1.11755       296.989
     0.672711      0.856324       1.11909       302.371
     0.809835      0.867726       1.11818       285.902
      0.31875      0.910704       1.11883       279.715
     0.312877      0.904916       1.11853       292.975
     0.610629      0.968756       1.10635       303.012
     0.804742       1.02469       1.10678       301.084
      0.91875       1.01967       1.10631       232.286
     0.913654       1.01959       1.10289       263.495
      0.31875       1.07766       1.11786       283.802
      0.61875       1.14844       1.10274       292.149
     0.671711      0.818751       1.16879       309.016
     0.804764       1.02617       1.17037        303.51
      0.31875       1.07682       1.16841       273.446
     0.674715      0.768605       1.20505       289.822
     0.505086      0.924693       1.21678       302.395
         0.81      0.918227       1.21834       278.186
     0.313691       1.05609       1.21647       285.394
     0.557801      0.783913      0.752575        309.72
     0.566195      0.783994      0.752597       306.086
     0.566207      0.894207      0.751151        309.06
     0.551481      0.732366      0.793432        294.53
     0.557769      0.726582      0.791968       309.523
     0.566169      0.726614      0.791879       307.035
     0.551562      0.782512      0.757904       293.038
         0.55      0.781558      0.768802       302.793
     0.550776      0.781011      0.780521       292.654
      0.55697      0.781685      0.787587       313.813
     0.551485      0.832127      0.792677       294.195
     0.733835      0.851465      0.754593       297.367
     0.250807       0.88138      0.754792       293.932
     0.266289      0.883563       0.76047        313.93
     0.550634      0.880991      0.756089       303.088
     0.266168       0.95085       0.79395       308.396
     0.433831      0.930896      0.788128       309.199
         0.25      0.968881      0.793725       309.084
     0.433817        1.0937      0.804893       279.279
      0.38125      0.696646      0.852673         302.9
      0.26619      0.750732      0.845453       308.833
     0.374796      0.757272       0.84501        296.82
