#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       282.011
     0.557814      0.747833      0.853327           304
     0.257991       0.96662      0.855041        277.06
     0.257794       0.96429      0.903364       307.913
     0.612926       1.00811      0.954911       291.935
     0.312852       1.05816        1.0564       293.375
     0.313318      0.859674       1.15537        286.94
     0.311458       1.05658       1.20625       302.123
     0.557745       0.89419       0.75114       304.438
     0.251533      0.842823      0.793507       293.378
     0.550632      0.844108      0.793936       297.941
     0.742187      0.851435      0.754611       290.529
     0.551473      0.893068      0.757303       290.705
     0.257843       0.95084       0.79388       309.548
     0.251533      0.957177      0.793507       293.275
     0.442011       1.09369      0.804892       277.722
     0.257841      0.750643      0.845653       309.048
         0.85      0.743755       0.84373       301.412
      0.25152      0.757168      0.845171       292.908
     0.387032      0.757376      0.845008       286.706
     0.742189      0.813446      0.804762       292.765
     0.742168      0.886074      0.841342        299.68
      0.25152       1.04283      0.845171       293.145
     0.387025      0.695481      0.857748       289.442
     0.551509      0.742262      0.855498       287.822
     0.257991       0.83338      0.855041       276.896
     0.850606      0.844184      0.892693       287.947
     0.442181      0.937768       0.89121       314.172
     0.912805      0.943511      0.857973       283.454
     0.913038       1.14399       0.89569       287.134
     0.387023      0.644593      0.944683       285.592
     0.556871      0.699653      0.945171       302.897
     0.687042      0.694287      0.945339       284.914
     0.550766       0.70684      0.943642       294.257
     0.387144       0.75756      0.905371       287.884
     0.557779      0.794387      0.952241       308.008
     0.257794       0.83571      0.903364       307.998
     0.851527      0.844176      0.903931       282.744
     0.910977       1.14409      0.943675       298.868
     0.911692       1.15509      0.943849       293.778
     0.386903      0.654712      0.993903       285.675
     0.688563      0.656299      0.994548        295.71
     0.551473      0.744246      0.993007       292.678
     0.689601      0.706093      0.956533       303.091
     0.857767      0.740785       1.00021       303.915
     0.551516       0.79322      0.958079       293.352
     0.687072      0.693273        1.0423       286.205
     0.851544      0.741663       1.00668       290.413
     0.611332       1.14507       1.04367       290.409
     0.611317        1.1553       1.04358         293.1
     0.687085      0.657312       1.09436       284.159
     0.495292      0.751244       1.05703       303.335
     0.386886      0.796112       1.05931       284.216
     0.912882       1.09175        1.0922       288.599
     0.611731       1.14388       1.09284       292.008
     0.912894       1.14246       1.05465       289.486
     0.686519      0.743018       1.14523       279.926
     0.689295      0.806348       1.14399        301.63
     0.495328      0.950399        1.1065       307.575
     0.612945      0.944867       1.14287       287.545
     0.310628       1.09398       1.10627       309.883
     0.612617       1.14314       1.10383       291.327
     0.688924      0.743857       1.15656        299.79
     0.795272      0.891955       1.16268       306.498
     0.804728      0.891955       1.16268       304.291
     0.311411      0.992369        1.1939       302.462
     0.311756       1.05676       1.19506       297.356
     0.312502      0.894726       1.20545       296.975
     0.795214      0.863849       1.24574       300.283
     0.804786      0.863849       1.24574       298.963
     0.313066      0.945485       1.24198       293.792
     0.795272      0.935403       1.20719       299.456
     0.804728      0.935403       1.20719        297.96
     0.311597      0.957384       1.24295       302.244
     0.266289      0.916437       0.76047       312.968
         0.75      0.968454       0.75598       297.614
     0.748267      0.968768      0.766286       277.324
     0.748463       1.01788       0.75756        285.63
     0.749356       1.00581      0.768134       292.593
     0.748562      0.819898      0.806476       280.395
      0.91875       1.00324      0.815161       279.178
     0.912967       1.00533      0.819908        283.72
     0.566202       0.74779      0.853612       302.476
     0.266189      0.966621      0.855045       276.187
     0.257861      0.763981      0.917751       306.794
     0.374667      0.757497      0.905367       295.737
     0.566241      0.760954      0.916255       304.082
     0.374928      0.807347      0.917673       282.915
     0.266201       0.96437      0.903532        306.58
      0.91875       1.01894      0.893224       245.491
      0.67188      0.705903      0.956575       304.192
     0.612941        1.0586      0.966908       290.409
         0.45       1.01863       1.00653        305.47
     0.804767       1.05631       1.02612       305.762
      0.31875       1.10848       1.01627       275.999
     0.312817       1.10405       1.01797       291.093
     0.449391       1.10475       1.01903       294.944
     0.617247       1.11711      0.997424        277.43
     0.910705       1.11886       1.00633        300.72
     0.374779      0.805665       1.11755       295.867
     0.672711      0.856324       1.11909       298.314
     0.809835      0.867726       1.11818        285.18
      0.31875      0.910704       1.11883       278.432
     0.312877      0.904916       1.11853        291.88
     0.610629      0.968756       1.10635        300.61
     0.804742       1.02469       1.10678       298.113
      0.91875       1.01967       1.10631       243.779
     0.913654       1.01959       1.10289       276.258
      0.31875       1.07766       1.11786         282.7
      0.61875       1.14844       1.10274       287.576
     0.671711      0.818751       1.16879       303.396
     0.804764       1.02617       1.17037       301.174
