#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       296.153
     0.557814      0.747833      0.853327       313.512
     0.257991       0.96662      0.855041       279.395
     0.257794       0.96429      0.903364        310.87
     0.612926       1.00811      0.954911       299.445
     0.312852       1.05816        1.0564       296.254
     0.313318      0.859674       1.15537       289.707
     0.311458       1.05658       1.20625       304.058
     0.557745       0.89419       0.75114       310.468
     0.251533      0.842823      0.793507       295.804
     0.550632      0.844108      0.793936       305.402
     0.742187      0.851435      0.754611       306.568
     0.551473      0.893068      0.757303       296.634
     0.257843       0.95084       0.79388       311.911
     0.251533      0.957177      0.793507       295.804
     0.442011       1.09369      0.804892       281.138
     0.257841      0.750643      0.845653       312.546
         0.85      0.743755       0.84373        314.05
      0.25152      0.757168      0.845171       296.584
     0.387032      0.757376      0.845008       298.297
     0.742189      0.813446      0.804762       305.544
     0.742168      0.886074      0.841342       311.865
      0.25152       1.04283      0.845171       296.602
     0.387025      0.695481      0.857748       299.317
     0.551509      0.742262      0.855498       296.984
     0.257991       0.83338      0.855041       279.395
     0.850606      0.844184      0.892693       305.048
     0.442181      0.937768       0.89121       318.615
     0.912805      0.943511      0.857973       294.633
     0.913038       1.14399       0.89569       294.703
     0.387023      0.644593      0.944683       295.721
     0.556871      0.699653      0.945171         307.6
     0.687042      0.694287      0.945339       296.858
     0.550766       0.70684      0.943642       298.239
     0.387144       0.75756      0.905371       297.893
     0.557779      0.794387      0.952241       311.856
     0.257794       0.83571      0.903364        310.87
     0.851527      0.844176      0.903931       298.961
     0.910977       1.14409      0.943675       306.614
     0.911692       1.15509      0.943849       300.849
     0.386903      0.654712      0.993903       293.929
     0.688563      0.656299      0.994548       306.471
     0.551473      0.744246      0.993007       295.538
     0.689601      0.706093      0.956533       314.428
     0.857767      0.740785       1.00021       313.487
     0.551516       0.79322      0.958079       296.794
     0.687072      0.693273        1.0423       297.125
     0.851544      0.741663       1.00668       298.986
     0.611332       1.14507       1.04367       296.807
     0.611317        1.1553       1.04358       298.586
     0.687085      0.657312       1.09436       295.856
     0.495292      0.751244       1.05703        309.61
     0.386886      0.796112       1.05931       294.016
     0.912882       1.09175        1.0922       299.363
     0.611731       1.14388       1.09284       301.051
     0.912894       1.14246       1.05465       298.857
     0.686519      0.743018       1.14523       291.784
     0.689295      0.806348       1.14399       312.305
     0.495328      0.950399        1.1065       311.258
     0.612945      0.944867       1.14287       296.884
     0.310628       1.09398       1.10627       313.403
     0.612617       1.14314       1.10383       301.526
     0.688924      0.743857       1.15656       310.795
     0.795272      0.891955       1.16268       317.202
     0.804728      0.891955       1.16268       317.203
     0.311411      0.992369        1.1939       305.318
     0.311756       1.05676       1.19506       298.863
     0.312502      0.894726       1.20545       300.486
     0.795214      0.863849       1.24574       309.407
     0.804786      0.863849       1.24574       309.407
     0.313066      0.945485       1.24198       297.016
     0.795272      0.935403       1.20719       310.936
     0.804728      0.935403       1.20719       310.936
     0.311597      0.957384       1.24295       305.673
     0.266289      0.916437       0.76047       315.508
