#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       274.054
     0.557814      0.747833      0.853327       310.532
     0.257991       0.96662      0.855041       278.377
     0.257794       0.96429      0.903364       309.584
     0.612926       1.00811      0.954911       296.571
     0.312852       1.05816        1.0564       294.721
     0.313318      0.859674       1.15537       288.357
     0.311458       1.05658       1.20625       302.853
     0.557745       0.89419       0.75114       307.717
     0.251533      0.842823      0.793507       294.412
     0.550632      0.844108      0.793936       302.742
     0.742187      0.851435      0.754611        280.14
     0.551473      0.893068      0.757303        294.28
     0.257843       0.95084       0.79388       310.619
     0.251533      0.957177      0.793507       294.395
     0.442011       1.09369      0.804892       279.542
     0.257841      0.750643      0.845653       310.943
         0.85      0.743755       0.84373       299.686
      0.25152      0.757168      0.845171       294.934
     0.387032      0.757376      0.845008        292.05
     0.742189      0.813446      0.804762       298.486
     0.742168      0.886074      0.841342       307.008
      0.25152       1.04283      0.845171       294.944
     0.387025      0.695481      0.857748       293.161
     0.551509      0.742262      0.855498        293.85
     0.257991       0.83338      0.855041       278.387
     0.850606      0.844184      0.892693       292.254
     0.442181      0.937768       0.89121        316.56
     0.912805      0.943511      0.857973        288.01
     0.913038       1.14399       0.89569       286.021
     0.387023      0.644593      0.944683       287.157
     0.556871      0.699653      0.945171       305.847
     0.687042      0.694287      0.945339       278.273
     0.550766       0.70684      0.943642       296.801
     0.387144       0.75756      0.905371       289.867
     0.557779      0.794387      0.952241       310.319
     0.257794       0.83571      0.903364       309.615
     0.851527      0.844176      0.903931       287.554
     0.910977       1.14409      0.943675       297.064
     0.911692       1.15509      0.943849       291.883
     0.386903      0.654712      0.993903       286.165
     0.688563      0.656299      0.994548         287.1
     0.551473      0.744246      0.993007       294.283
     0.689601      0.706093      0.956533       296.201
     0.857767      0.740785       1.00021       305.847
     0.551516       0.79322      0.958079       295.442
     0.687072      0.693273        1.0423       273.379
     0.851544      0.741663       1.00668        292.01
     0.611332       1.14507       1.04367       293.914
     0.611317        1.1553       1.04358       295.961
     0.687085      0.657312       1.09436       272.784
     0.495292      0.751244       1.05703       300.675
     0.386886      0.796112       1.05931       286.199
     0.912882       1.09175        1.0922       280.926
     0.611731       1.14388       1.09284       296.613
     0.912894       1.14246       1.05465        286.77
     0.686519      0.743018       1.14523       279.063
     0.689295      0.806348       1.14399        295.65
     0.495328      0.950399        1.1065       309.978
     0.612945      0.944867       1.14287       283.337
     0.310628       1.09398       1.10627       311.159
     0.612617       1.14314       1.10383       295.446
     0.688924      0.743857       1.15656       286.818
     0.795272      0.891955       1.16268       309.104
     0.804728      0.891955       1.16268       307.377
     0.311411      0.992369        1.1939       303.584
     0.311756       1.05676       1.19506       297.974
     0.312502      0.894726       1.20545       298.692
     0.795214      0.863849       1.24574       303.354
     0.804786      0.863849       1.24574       299.908
     0.313066      0.945485       1.24198       295.336
