#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       277.427
     0.557814      0.747833      0.853327       310.448
     0.257991       0.96662      0.855041       278.319
     0.257794       0.96429      0.903364       309.515
     0.612926       1.00811      0.954911       296.247
     0.312852       1.05816        1.0564       294.622
     0.313318      0.859674       1.15537       288.283
     0.311458       1.05658       1.20625       302.792
     0.557745       0.89419       0.75114       307.513
     0.251533      0.842823      0.793507       294.347
     0.550632      0.844108      0.793936       302.618
     0.742187      0.851435      0.754611       286.107
     0.551473      0.893068      0.757303       294.117
     0.257843       0.95084       0.79388       310.579
     0.251533      0.957177      0.793507       294.349
     0.442011       1.09369      0.804892       279.418
     0.257841      0.750643      0.845653       310.869
         0.85      0.743755       0.84373       301.437
      0.25152      0.757168      0.845171       294.853
     0.387032      0.757376      0.845008       290.678
     0.742189      0.813446      0.804762        299.21
     0.742168      0.886074      0.841342       306.997
      0.25152       1.04283      0.845171       294.875
     0.387025      0.695481      0.857748       292.699
     0.551509      0.742262      0.855498       293.719
     0.257991       0.83338      0.855041       278.323
     0.850606      0.844184      0.892693       293.163
     0.442181      0.937768       0.89121       316.416
     0.912805      0.943511      0.857973       287.249
     0.913038       1.14399       0.89569       283.162
     0.387023      0.644593      0.944683       286.599
     0.556871      0.699653      0.945171       305.805
     0.687042      0.694287      0.945339       275.614
     0.550766       0.70684      0.943642       296.758
     0.387144       0.75756      0.905371       290.622
     0.557779      0.794387      0.952241       310.215
     0.257794       0.83571      0.903364       309.554
     0.851527      0.844176      0.903931       288.493
     0.910977       1.14409      0.943675        293.02
     0.911692       1.15509      0.943849       289.028
     0.386903      0.654712      0.993903       285.915
     0.688563      0.656299      0.994548       287.806
     0.551473      0.744246      0.993007       294.231
     0.689601      0.706093      0.956533       291.593
     0.857767      0.740785       1.00021       305.631
     0.551516       0.79322      0.958079       295.336
     0.687072      0.693273        1.0423        274.06
     0.851544      0.741663       1.00668        291.82
     0.611332       1.14507       1.04367        293.59
     0.611317        1.1553       1.04358        295.67
     0.687085      0.657312       1.09436       273.872
     0.495292      0.751244       1.05703       301.005
     0.386886      0.796112       1.05931       286.276
     0.912882       1.09175        1.0922        285.05
     0.611731       1.14388       1.09284       297.018
     0.912894       1.14246       1.05465       288.871
     0.686519      0.743018       1.14523       272.273
     0.689295      0.806348       1.14399       298.096
     0.495328      0.950399        1.1065       309.921
     0.612945      0.944867       1.14287        283.39
     0.310628       1.09398       1.10627       311.055
     0.612617       1.14314       1.10383       297.006
     0.688924      0.743857       1.15656       290.703
     0.795272      0.891955       1.16268       309.229
     0.804728      0.891955       1.16268        307.52
     0.311411      0.992369        1.1939       303.497
     0.311756       1.05676       1.19506       297.912
     0.312502      0.894726       1.20545       298.607
     0.795214      0.863849       1.24574       303.328
     0.804786      0.863849       1.24574       299.852
     0.313066      0.945485       1.24198       295.247
     0.795272      0.935403       1.20719       305.879
     0.804728      0.935403       1.20719       304.169
     0.311597      0.957384       1.24295       303.706
     0.266289      0.916437       0.76047       313.918
         0.75      0.968454       0.75598       289.279
     0.748267      0.968768      0.766286       279.155
     0.748463       1.01788       0.75756        261.67
     0.749356       1.00581      0.768134       264.847
     0.748562      0.819898      0.806476       276.837
      0.91875       1.00324      0.815161       282.449
     0.912967       1.00533      0.819908       287.332
     0.566202       0.74779      0.853612       309.695
     0.266189      0.966621      0.855045       277.586
     0.257861      0.763981      0.917751        308.49
     0.374667      0.757497      0.905367       297.753
     0.566241      0.760954      0.916255       308.629
     0.374928      0.807347      0.917673       289.094
     0.266201       0.96437      0.903532       308.487
      0.91875       1.01894      0.893224       250.169
      0.67188      0.705903      0.956575       304.405
     0.612941        1.0586      0.966908       295.095
         0.45       1.01863       1.00653       304.211
     0.804767       1.05631       1.02612       307.671
      0.31875       1.10848       1.01627       278.129
     0.312817       1.10405       1.01797       292.712
     0.449391       1.10475       1.01903       294.479
     0.617247       1.11711      0.997424       282.033
     0.910705       1.11886       1.00633       292.493
     0.374779      0.805665       1.11755       297.012
     0.672711      0.856324       1.11909       302.258
     0.809835      0.867726       1.11818       285.658
      0.31875      0.910704       1.11883       279.697
     0.312877      0.904916       1.11853       292.962
     0.610629      0.968756       1.10635       304.896
     0.804742       1.02469       1.10678       300.451
      0.91875       1.01967       1.10631       222.115
     0.913654       1.01959       1.10289       258.463
      0.31875       1.07766       1.11786       283.773
      0.61875       1.14844       1.10274       292.505
     0.671711      0.818751       1.16879       308.786
     0.804764       1.02617       1.17037       300.523
      0.31875       1.07682       1.16841       273.436
     0.674715      0.768605       1.20505       292.372
     0.505086      0.924693       1.21678       301.052
         0.81      0.918227       1.21834       282.807
     0.313691       1.05609       1.21647       285.395
     0.557801      0.783913      0.752575       308.991
     0.566195      0.783994      0.752597       305.082
     0.566207      0.894207      0.751151       308.683
     0.551481      0.732366      0.793432       292.327
     0.557769      0.726582      0.791968       308.348
     0.566169      0.726614      0.791879       305.747
     0.551562      0.782512      0.757904       292.243
         0.55      0.781558      0.768802        301.96
     0.550776      0.781011      0.780521       291.708
      0.55697      0.781685      0.787587       312.627
     0.551485      0.832127      0.792677       293.916
     0.733835      0.851465      0.754593       302.089
     0.250807       0.88138      0.754792       293.949
     0.266289      0.883563       0.76047       313.941
     0.550634      0.880991      0.756089        302.75
     0.266168       0.95085       0.79395       308.429
     0.433831      0.930896      0.788128       309.131
         0.25      0.968881      0.793725       309.137
     0.433817        1.0937      0.804893       279.244
      0.38125      0.696646      0.852673       302.852
      0.26619      0.750732      0.845453       308.827
     0.374796      0.757272       0.84501       296.643
