#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       281.879
     0.557814      0.747833      0.853327       306.969
     0.257991       0.96662      0.855041       277.964
     0.257794       0.96429      0.903364       309.137
     0.612926       1.00811      0.954911       293.449
     0.312852       1.05816        1.0564       293.864
     0.313318      0.859674       1.15537       287.763
     0.311458       1.05658       1.20625       302.583
     0.557745       0.89419       0.75114       305.723
     0.251533      0.842823      0.793507        294.01
     0.550632      0.844108      0.793936       300.031
     0.742187      0.851435      0.754611       289.436
     0.551473      0.893068      0.757303         292.2
     0.257843       0.95084       0.79388       310.297
     0.251533      0.957177      0.793507       294.051
     0.442011       1.09369      0.804892       278.518
     0.257841      0.750643      0.845653       310.439
         0.85      0.743755       0.84373        296.96
      0.25152      0.757168      0.845171       294.375
     0.387032      0.757376      0.845008       288.715
     0.742189      0.813446      0.804762       294.986
     0.742168      0.886074      0.841342       302.414
      0.25152       1.04283      0.845171       294.555
     0.387025      0.695481      0.857748       292.117
     0.551509      0.742262      0.855498       289.649
     0.257991       0.83338      0.855041        277.81
     0.850606      0.844184      0.892693       286.769
     0.442181      0.937768       0.89121       315.675
     0.912805      0.943511      0.857973       283.223
     0.913038       1.14399       0.89569       287.036
     0.387023      0.644593      0.944683       286.264
     0.556871      0.699653      0.945171       305.236
     0.687042      0.694287      0.945339         280.7
     0.550766       0.70684      0.943642       296.246
     0.387144       0.75756      0.905371       289.784
     0.557779      0.794387      0.952241       309.551
     0.257794       0.83571      0.903364       309.143
     0.851527      0.844176      0.903931       284.878
     0.910977       1.14409      0.943675       299.648
     0.911692       1.15509      0.943849       294.172
     0.386903      0.654712      0.993903       285.907
     0.688563      0.656299      0.994548         294.4
     0.551473      0.744246      0.993007       293.701
     0.689601      0.706093      0.956533       300.985
     0.857767      0.740785       1.00021       302.831
     0.551516       0.79322      0.958079       294.697
     0.687072      0.693273        1.0423       284.817
     0.851544      0.741663       1.00668       290.117
     0.611332       1.14507       1.04367        290.92
     0.611317        1.1553       1.04358       293.425
     0.687085      0.657312       1.09436       281.053
     0.495292      0.751244       1.05703       300.945
     0.386886      0.796112       1.05931       282.488
     0.912882       1.09175        1.0922       288.143
     0.611731       1.14388       1.09284       291.852
     0.912894       1.14246       1.05465       288.196
     0.686519      0.743018       1.14523       277.982
     0.689295      0.806348       1.14399       301.757
     0.495328      0.950399        1.1065       308.819
     0.612945      0.944867       1.14287       280.549
     0.310628       1.09398       1.10627       310.411
     0.612617       1.14314       1.10383       290.746
     0.688924      0.743857       1.15656       298.444
     0.795272      0.891955       1.16268       307.628
     0.804728      0.891955       1.16268       306.403
     0.311411      0.992369        1.1939       303.074
     0.311756       1.05676       1.19506       297.702
     0.312502      0.894726       1.20545       298.039
     0.795214      0.863849       1.24574       298.575
     0.804786      0.863849       1.24574       296.917
     0.313066      0.945485       1.24198       294.688
     0.795272      0.935403       1.20719       296.486
     0.804728      0.935403       1.20719       295.398
     0.311597      0.957384       1.24295       303.154
     0.266289      0.916437       0.76047       313.685
         0.75      0.968454       0.75598       293.221
     0.748267      0.968768      0.766286       271.015
     0.748463       1.01788       0.75756       283.568
     0.749356       1.00581      0.768134        286.72
     0.748562      0.819898      0.806476       279.286
      0.91875       1.00324      0.815161       278.013
     0.912967       1.00533      0.819908       282.583
     0.566202       0.74779      0.853612       305.847
     0.266189      0.966621      0.855045       277.199
     0.257861      0.763981      0.917751       308.155
