#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       272.388
     0.557814      0.747833      0.853327       310.185
     0.257991       0.96662      0.855041       278.471
     0.257794       0.96429      0.903364       309.702
     0.612926       1.00811      0.954911       296.303
     0.312852       1.05816        1.0564       294.789
     0.313318      0.859674       1.15537       288.475
     0.311458       1.05658       1.20625       302.941
     0.557745       0.89419       0.75114       307.783
     0.251533      0.842823      0.793507       294.489
     0.550632      0.844108      0.793936       302.988
     0.742187      0.851435      0.754611         278.1
     0.551473      0.893068      0.757303        294.26
     0.257843       0.95084       0.79388       310.707
     0.251533      0.957177      0.793507       294.488
     0.442011       1.09369      0.804892       279.543
     0.257841      0.750643      0.845653       311.076
         0.85      0.743755       0.84373       299.543
      0.25152      0.757168      0.845171       295.064
     0.387032      0.757376      0.845008       289.961
     0.742189      0.813446      0.804762       296.686
     0.742168      0.886074      0.841342       305.654
      0.25152       1.04283      0.845171       295.084
     0.387025      0.695481      0.857748       292.854
     0.551509      0.742262      0.855498       293.457
     0.257991       0.83338      0.855041       278.481
     0.850606      0.844184      0.892693       289.211
     0.442181      0.937768       0.89121       316.669
     0.912805      0.943511      0.857973       285.855
     0.913038       1.14399       0.89569       286.459
     0.387023      0.644593      0.944683       286.588
     0.556871      0.699653      0.945171       305.936
     0.687042      0.694287      0.945339       273.444
     0.550766       0.70684      0.943642       296.906
     0.387144       0.75756      0.905371       290.557
     0.557779      0.794387      0.952241       310.336
     0.257794       0.83571      0.903364       309.719
     0.851527      0.844176      0.903931       285.203
     0.910977       1.14409      0.943675       298.106
     0.911692       1.15509      0.943849       292.781
     0.386903      0.654712      0.993903       286.961
     0.688563      0.656299      0.994548       289.107
     0.551473      0.744246      0.993007       294.395
     0.689601      0.706093      0.956533       296.489
     0.857767      0.740785       1.00021       302.884
     0.551516       0.79322      0.958079       295.475
     0.687072      0.693273        1.0423       278.082
     0.851544      0.741663       1.00668       290.707
     0.611332       1.14507       1.04367        293.51
     0.611317        1.1553       1.04358       295.638
     0.687085      0.657312       1.09436       278.728
     0.495292      0.751244       1.05703       301.731
     0.386886      0.796112       1.05931       285.637
     0.912882       1.09175        1.0922       285.673
     0.611731       1.14388       1.09284        296.54
     0.912894       1.14246       1.05465       285.199
     0.686519      0.743018       1.14523       283.021
     0.689295      0.806348       1.14399       298.272
     0.495328      0.950399        1.1065       310.028
     0.612945      0.944867       1.14287       283.831
     0.310628       1.09398       1.10627        311.21
     0.612617       1.14314       1.10383       295.513
     0.688924      0.743857       1.15656       294.472
     0.795272      0.891955       1.16268       308.972
     0.804728      0.891955       1.16268       307.535
     0.311411      0.992369        1.1939       303.743
     0.311756       1.05676       1.19506       298.051
     0.312502      0.894726       1.20545        298.86
     0.795214      0.863849       1.24574       301.719
     0.804786      0.863849       1.24574       298.783
     0.313066      0.945485       1.24198       295.496
     0.795272      0.935403       1.20719       301.033
     0.804728      0.935403       1.20719       299.748
     0.311597      0.957384       1.24295       303.953
     0.266289      0.916437       0.76047       314.066
         0.75      0.968454       0.75598       272.577
     0.748267      0.968768      0.766286       262.559
     0.748463       1.01788       0.75756       282.515
     0.749356       1.00581      0.768134       283.331
     0.748562      0.819898      0.806476       274.396
      0.91875       1.00324      0.815161        270.06
     0.912967       1.00533      0.819908       278.163
     0.566202       0.74779      0.853612       309.212
     0.266189      0.966621      0.855045       277.732
     0.257861      0.763981      0.917751       308.674
     0.374667      0.757497      0.905367       297.923
     0.566241      0.760954      0.916255        308.61
     0.374928      0.807347      0.917673       288.094
     0.266201       0.96437      0.903532       308.665
      0.91875       1.01894      0.893224       241.974
      0.67188      0.705903      0.956575       304.154
     0.612941        1.0586      0.966908       295.332
         0.45       1.01863       1.00653       302.868
     0.804767       1.05631       1.02612       305.193
      0.31875       1.10848       1.01627       278.454
     0.312817       1.10405       1.01797       292.915
     0.449391       1.10475       1.01903       291.034
     0.617247       1.11711      0.997424       282.182
     0.910705       1.11886       1.00633       296.917
     0.374779      0.805665       1.11755       297.288
     0.672711      0.856324       1.11909       302.626
     0.809835      0.867726       1.11818       287.083
      0.31875      0.910704       1.11883       279.859
     0.312877      0.904916       1.11853       293.141
     0.610629      0.968756       1.10635       302.998
     0.804742       1.02469       1.10678       299.682
      0.91875       1.01967       1.10631       235.623
     0.913654       1.01959       1.10289       268.347
      0.31875       1.07766       1.11786       283.888
      0.61875       1.14844       1.10274       291.926
     0.671711      0.818751       1.16879       309.356
     0.804764       1.02617       1.17037       301.677
      0.31875       1.07682       1.16841       273.544
     0.674715      0.768605       1.20505       288.383
     0.505086      0.924693       1.21678       303.914
         0.81      0.918227       1.21834       285.858
     0.313691       1.05609       1.21647       285.539
     0.557801      0.783913      0.752575       309.972
     0.566195      0.783994      0.752597       306.418
     0.566207      0.894207      0.751151       308.896
     0.551481      0.732366      0.793432       294.721
     0.557769      0.726582      0.791968       310.448
     0.566169      0.726614      0.791879       308.036
     0.551562      0.782512      0.757904        293.31
         0.55      0.781558      0.768802       303.041
     0.550776      0.781011      0.780521       292.993
      0.55697      0.781685      0.787587       314.116
     0.551485      0.832127      0.792677       294.271
     0.733835      0.851465      0.754593       294.409
     0.250807       0.88138      0.754792       294.055
     0.266289      0.883563       0.76047       314.072
     0.550634      0.880991      0.756089        303.07
     0.266168       0.95085       0.79395        308.56
     0.433831      0.930896      0.788128       309.311
         0.25      0.968881      0.793725       309.286
     0.433817        1.0937      0.804893       279.393
      0.38125      0.696646      0.852673       302.966
      0.26619      0.750732      0.845453       309.061
     0.374796      0.757272       0.84501       296.858
     0.733827      0.813461      0.804824       304.448
     0.550633      0.894199      0.831575       300.647
     0.551476      0.882108       0.83067       293.359
     0.557733      0.881345      0.837302       307.097
     0.733799      0.886057      0.841401       305.459
      0.91875      0.942288      0.853012       266.165
     0.442194       1.03322      0.835486       306.018
     0.910454       1.00645      0.831373       294.536
     0.374805      0.695363      0.857743       301.171
         0.55      0.693964      0.881234       307.604
     0.551728      0.682369      0.891976       290.692
     0.550699      0.682653      0.879818       292.541
     0.557933      0.676311      0.890631        287.95
     0.566229      0.676524      0.890794       281.633
         0.85      0.682208      0.868984        297.59
     0.851715      0.733348      0.866122       280.786
     0.742175      0.801453      0.876985       313.997
     0.733746       0.80174      0.877534       311.433
      0.85174       0.79496      0.867234       283.443
     0.251744      0.828444      0.854821       289.502
