#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       287.926
     0.557814      0.747833      0.853327       308.439
     0.257991       0.96662      0.855041       277.925
     0.257794       0.96429      0.903364       309.031
     0.612926       1.00811      0.954911       294.872
     0.312852       1.05816        1.0564       294.168
     0.313318      0.859674       1.15537        287.92
     0.311458       1.05658       1.20625       302.586
     0.557745       0.89419       0.75114       307.111
     0.251533      0.842823      0.793507       293.987
     0.550632      0.844108      0.793936       302.224
     0.742187      0.851435      0.754611       295.339
     0.551473      0.893068      0.757303       293.615
     0.257843       0.95084       0.79388       310.224
     0.251533      0.957177      0.793507       293.961
     0.442011       1.09369      0.804892       278.909
     0.257841      0.750643      0.845653       310.412
         0.85      0.743755       0.84373       303.602
      0.25152      0.757168      0.845171       294.375
     0.387032      0.757376      0.845008       291.659
     0.742189      0.813446      0.804762       296.766
     0.742168      0.886074      0.841342        304.35
      0.25152       1.04283      0.845171       294.398
     0.387025      0.695481      0.857748       293.923
     0.551509      0.742262      0.855498       291.284
     0.257991       0.83338      0.855041         277.9
     0.850606      0.844184      0.892693       290.013
     0.442181      0.937768       0.89121       315.943
     0.912805      0.943511      0.857973       286.502
     0.913038       1.14399       0.89569       289.938
     0.387023      0.644593      0.944683       287.935
     0.556871      0.699653      0.945171       305.673
     0.687042      0.694287      0.945339        284.56
     0.550766       0.70684      0.943642       296.674
     0.387144       0.75756      0.905371       290.792
     0.557779      0.794387      0.952241        310.07
     0.257794       0.83571      0.903364       309.094
     0.851527      0.844176      0.903931       284.927
     0.910977       1.14409      0.943675       302.566
     0.911692       1.15509      0.943849       296.974
     0.386903      0.654712      0.993903       288.104
     0.688563      0.656299      0.994548       297.087
     0.551473      0.744246      0.993007       294.228
     0.689601      0.706093      0.956533       303.793
     0.857767      0.740785       1.00021       305.229
     0.551516       0.79322      0.958079       295.236
     0.687072      0.693273        1.0423       287.066
     0.851544      0.741663       1.00668       292.949
     0.611332       1.14507       1.04367        293.96
     0.611317        1.1553       1.04358       295.937
     0.687085      0.657312       1.09436       284.002
     0.495292      0.751244       1.05703       302.854
     0.386886      0.796112       1.05931       288.454
     0.912882       1.09175        1.0922       293.282
     0.611731       1.14388       1.09284       296.412
     0.912894       1.14246       1.05465           293
     0.686519      0.743018       1.14523       282.501
     0.689295      0.806348       1.14399       306.845
     0.495328      0.950399        1.1065       309.749
     0.612945      0.944867       1.14287        284.37
     0.310628       1.09398       1.10627       310.721
     0.612617       1.14314       1.10383       295.888
     0.688924      0.743857       1.15656       302.874
     0.795272      0.891955       1.16268       311.715
     0.804728      0.891955       1.16268       310.117
     0.311411      0.992369        1.1939       303.052
     0.311756       1.05676       1.19506       297.729
     0.312502      0.894726       1.20545        298.12
     0.795214      0.863849       1.24574       302.611
     0.804786      0.863849       1.24574        300.38
     0.313066      0.945485       1.24198       294.779
     0.795272      0.935403       1.20719       302.648
     0.804728      0.935403       1.20719       300.991
     0.311597      0.957384       1.24295       303.252
     0.266289      0.916437       0.76047       313.598
         0.75      0.968454       0.75598       296.957
     0.748267      0.968768      0.766286       274.459
     0.748463       1.01788       0.75756       285.668
     0.749356       1.00581      0.768134       289.622
     0.748562      0.819898      0.806476       284.868
      0.91875       1.00324      0.815161       280.297
     0.912967       1.00533      0.819908       284.954
     0.566202       0.74779      0.853612       307.285
     0.266189      0.966621      0.855045       277.181
     0.257861      0.763981      0.917751       308.058
     0.374667      0.757497      0.905367       297.452
     0.566241      0.760954      0.916255       308.267
     0.374928      0.807347      0.917673       287.023
     0.266201       0.96437      0.903532       308.005
      0.91875       1.01894      0.893224       246.166
      0.67188      0.705903      0.956575       305.732
     0.612941        1.0586      0.966908       293.936
         0.45       1.01863       1.00653       303.734
     0.804767       1.05631       1.02612       310.028
      0.31875       1.10848       1.01627       277.715
     0.312817       1.10405       1.01797       292.272
     0.449391       1.10475       1.01903       298.222
     0.617247       1.11711      0.997424       283.303
     0.910705       1.11886       1.00633       303.397
     0.374779      0.805665       1.11755       296.511
     0.672711      0.856324       1.11909        301.52
     0.809835      0.867726       1.11818       290.221
      0.31875      0.910704       1.11883       279.417
     0.312877      0.904916       1.11853       292.667
     0.610629      0.968756       1.10635       302.489
     0.804742       1.02469       1.10678       300.453
      0.91875       1.01967       1.10631       244.674
     0.913654       1.01959       1.10289       276.647
      0.31875       1.07766       1.11786       283.495
      0.61875       1.14844       1.10274       291.877
     0.671711      0.818751       1.16879       307.288
     0.804764       1.02617       1.17037       304.244
      0.31875       1.07682       1.16841       273.294
     0.674715      0.768605       1.20505       286.612
     0.505086      0.924693       1.21678       300.894
         0.81      0.918227       1.21834       298.056
     0.313691       1.05609       1.21647       285.191
     0.557801      0.783913      0.752575       309.326
     0.566195      0.783994      0.752597       305.897
     0.566207      0.894207      0.751151       308.127
     0.551481      0.732366      0.793432       294.228
     0.557769      0.726582      0.791968       310.118
     0.566169      0.726614      0.791879       307.731
     0.551562      0.782512      0.757904       292.453
         0.55      0.781558      0.768802       302.192
     0.550776      0.781011      0.780521       292.363
      0.55697      0.781685      0.787587       313.301
     0.551485      0.832127      0.792677       293.466
     0.733835      0.851465      0.754593       296.887
     0.250807       0.88138      0.754792       293.696
     0.266289      0.883563       0.76047       313.684
     0.550634      0.880991      0.756089       302.247
     0.266168       0.95085       0.79395       308.041
     0.433831      0.930896      0.788128       308.349
         0.25      0.968881      0.793725       308.743
