#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       277.674
     0.557814      0.747833      0.853327       310.443
     0.257991       0.96662      0.855041       278.324
     0.257794       0.96429      0.903364       309.518
     0.612926       1.00811      0.954911       296.261
     0.312852       1.05816        1.0564       294.608
     0.313318      0.859674       1.15537       288.281
     0.311458       1.05658       1.20625       302.794
     0.557745       0.89419       0.75114       307.509
     0.251533      0.842823      0.793507       294.355
     0.550632      0.844108      0.793936       302.623
     0.742187      0.851435      0.754611       286.595
     0.551473      0.893068      0.757303       294.114
     0.257843       0.95084       0.79388       310.565
     0.251533      0.957177      0.793507       294.338
     0.442011       1.09369      0.804892       279.414
     0.257841      0.750643      0.845653       310.875
         0.85      0.743755       0.84373       301.624
      0.25152      0.757168      0.845171       294.861
     0.387032      0.757376      0.845008       290.704
     0.742189      0.813446      0.804762       299.224
     0.742168      0.886074      0.841342       306.968
      0.25152       1.04283      0.845171       294.881
     0.387025      0.695481      0.857748       292.678
     0.551509      0.742262      0.855498       293.718
     0.257991       0.83338      0.855041       278.325
     0.850606      0.844184      0.892693       293.094
     0.442181      0.937768       0.89121       316.415
     0.912805      0.943511      0.857973        287.21
     0.913038       1.14399       0.89569       283.045
     0.387023      0.644593      0.944683       286.558
     0.556871      0.699653      0.945171       305.812
     0.687042      0.694287      0.945339       275.461
     0.550766       0.70684      0.943642       296.768
     0.387144       0.75756      0.905371       290.609
     0.557779      0.794387      0.952241       310.229
     0.257794       0.83571      0.903364       309.551
     0.851527      0.844176      0.903931       288.389
     0.910977       1.14409      0.943675       293.016
     0.911692       1.15509      0.943849       288.994
     0.386903      0.654712      0.993903       285.962
     0.688563      0.656299      0.994548       287.671
     0.551473      0.744246      0.993007       294.252
     0.689601      0.706093      0.956533       291.497
     0.857767      0.740785       1.00021       305.566
     0.551516       0.79322      0.958079       295.355
     0.687072      0.693273        1.0423       273.963
     0.851544      0.741663       1.00668       291.762
     0.611332       1.14507       1.04367       293.591
     0.611317        1.1553       1.04358       295.671
     0.687085      0.657312       1.09436       273.892
     0.495292      0.751244       1.05703       300.938
     0.386886      0.796112       1.05931       286.282
     0.912882       1.09175        1.0922       284.767
     0.611731       1.14388       1.09284       297.026
     0.912894       1.14246       1.05465        289.06
     0.686519      0.743018       1.14523       272.122
     0.689295      0.806348       1.14399       297.933
     0.495328      0.950399        1.1065       309.918
     0.612945      0.944867       1.14287        283.38
     0.310628       1.09398       1.10627       311.057
     0.612617       1.14314       1.10383       297.018
     0.688924      0.743857       1.15656       290.629
     0.795272      0.891955       1.16268       309.128
     0.804728      0.891955       1.16268       307.418
     0.311411      0.992369        1.1939       303.496
     0.311756       1.05676       1.19506       297.914
     0.312502      0.894726       1.20545       298.605
     0.795214      0.863849       1.24574       303.301
     0.804786      0.863849       1.24574       299.895
     0.313066      0.945485       1.24198       295.247
     0.795272      0.935403       1.20719       305.864
     0.804728      0.935403       1.20719       304.169
     0.311597      0.957384       1.24295       303.706
     0.266289      0.916437       0.76047         313.9
         0.75      0.968454       0.75598        289.27
     0.748267      0.968768      0.766286       279.008
     0.748463       1.01788       0.75756       265.201
     0.749356       1.00581      0.768134        266.31
     0.748562      0.819898      0.806476       276.746
      0.91875       1.00324      0.815161        282.31
     0.912967       1.00533      0.819908       287.265
     0.566202       0.74779      0.853612       309.687
     0.266189      0.966621      0.855045       277.591
     0.257861      0.763981      0.917751        308.48
     0.374667      0.757497      0.905367        297.75
     0.566241      0.760954      0.916255        308.63
     0.374928      0.807347      0.917673        289.06
     0.266201       0.96437      0.903532       308.488
      0.91875       1.01894      0.893224       250.176
      0.67188      0.705903      0.956575       304.398
     0.612941        1.0586      0.966908       295.106
         0.45       1.01863       1.00653       304.205
     0.804767       1.05631       1.02612       307.641
      0.31875       1.10848       1.01627       278.124
     0.312817       1.10405       1.01797       292.711
     0.449391       1.10475       1.01903       294.689
     0.617247       1.11711      0.997424       282.064
     0.910705       1.11886       1.00633       292.764
     0.374779      0.805665       1.11755       297.017
     0.672711      0.856324       1.11909       302.272
     0.809835      0.867726       1.11818       285.699
      0.31875      0.910704       1.11883       279.695
     0.312877      0.904916       1.11853        292.96
     0.610629      0.968756       1.10635       304.917
     0.804742       1.02469       1.10678       300.375
      0.91875       1.01967       1.10631       220.779
     0.913654       1.01959       1.10289       257.788
      0.31875       1.07766       1.11786       283.773
      0.61875       1.14844       1.10274       292.508
     0.671711      0.818751       1.16879       308.792
     0.804764       1.02617       1.17037       300.215
      0.31875       1.07682       1.16841       273.438
     0.674715      0.768605       1.20505       292.365
     0.505086      0.924693       1.21678       301.054
         0.81      0.918227       1.21834       283.076
     0.313691       1.05609       1.21647       285.396
     0.557801      0.783913      0.752575       308.983
     0.566195      0.783994      0.752597       305.067
     0.566207      0.894207      0.751151       308.678
     0.551481      0.732366      0.793432       292.312
     0.557769      0.726582      0.791968       308.337
     0.566169      0.726614      0.791879       305.732
     0.551562      0.782512      0.757904       292.231
         0.55      0.781558      0.768802       301.941
     0.550776      0.781011      0.780521       291.683
      0.55697      0.781685      0.787587       312.606
     0.551485      0.832127      0.792677       293.921
     0.733835      0.851465      0.754593       302.129
     0.250807       0.88138      0.754792       293.937
     0.266289      0.883563       0.76047       313.933
     0.550634      0.880991      0.756089       302.749
     0.266168       0.95085       0.79395       308.413
     0.433831      0.930896      0.788128       309.116
         0.25      0.968881      0.793725       309.127
     0.433817        1.0937      0.804893        279.24
      0.38125      0.696646      0.852673        302.85
      0.26619      0.750732      0.845453       308.833
     0.374796      0.757272       0.84501       296.641
     0.733827      0.813461      0.804824       304.987
     0.550633      0.894199      0.831575       300.406
     0.551476      0.882108       0.83067       293.032
     0.557733      0.881345      0.837302       306.563
     0.733799      0.886057      0.841401       306.014
      0.91875      0.942288      0.853012       267.601
     0.442194       1.03322      0.835486       305.524
     0.910454       1.00645      0.831373       303.869
     0.374805      0.695363      0.857743       301.043
         0.55      0.693964      0.881234       307.458
     0.551728      0.682369      0.891976        290.53
     0.550699      0.682653      0.879818       292.433
     0.557933      0.676311      0.890631       287.997
     0.566229      0.676524      0.890794        283.95
         0.85      0.682208      0.868984       297.087
     0.851715      0.733348      0.866122       279.693
     0.742175      0.801453      0.876985       312.718
     0.733746       0.80174      0.877534       310.486
      0.85174       0.79496      0.867234       279.008
     0.251744      0.828444      0.854821       289.331
     0.266189      0.833379      0.855045       277.589
     0.374822      0.830192      0.869242       295.616
     0.371728      0.818694      0.893791       308.924
         0.39      0.818751      0.893748       310.853
      0.55784      0.901975      0.883202       308.715
     0.566177       0.90199      0.883251       306.767
     0.733625      0.862705      0.883616        311.69
         0.85      0.856768      0.881343       296.885
     0.433794      0.937756      0.891247       315.585
         0.55      0.943675      0.868588       304.337
     0.551572      0.907561      0.881722       289.693
         0.55      0.918984      0.881632       300.424
         0.25      0.981658      0.855477       308.872
     0.910401      0.956387      0.881138       306.506
      0.61875       1.01624      0.890732       296.255
     0.612974       1.01723      0.895482       296.299
     0.913659       1.01825      0.890052       281.401
     0.617267       1.08262       0.90245       282.727
     0.913662       1.08124      0.890225        276.39
     0.374857      0.644642      0.944518       298.189
     0.851544       0.64522      0.917372       289.823
     0.866185      0.639723      0.918395       302.823
      0.56636      0.699715      0.945326       305.799
     0.674872      0.694123      0.945384       290.914
     0.566186      0.794434       0.95227       309.598
      0.68125      0.766523      0.927117       253.257
     0.675931      0.767807       0.93172       270.768
     0.251515      0.829974      0.905367       295.504
     0.266201       0.83563      0.903532       308.531
     0.386973      0.807459       0.91769       290.939
         0.25      0.981444      0.906302       309.289
     0.251552       1.02995      0.917143        294.38
     0.257861       1.03602      0.917751       308.541
     0.611295       1.08134      0.907394       298.254
         0.61       1.06875      0.943743       312.325
     0.618745       1.14179      0.928525       284.321
     0.613125         1.143      0.933438       288.902
     0.911666       1.13179       0.90566       283.858
     0.913184       1.13441      0.943571       275.516
      0.68125      0.652152      0.983822       290.092
      0.37494      0.654653      0.993763       295.827
      0.67368      0.655327      0.995096       299.277
     0.674887      0.656666        0.9828       298.277
     0.687424      0.657252      0.983142       280.753
     0.673648      0.732269      0.992442        296.24
     0.688563      0.731223      0.993061       275.981
     0.866198       0.74084       1.00023       301.994
         0.55      0.781346       0.96914       310.751
     0.672892      0.781278      0.968441       300.712
      0.67598      0.781762      0.980177       281.182
     0.311144       1.04289      0.981382       306.139
     0.433826       1.01619      0.990528       306.821
         0.61       1.13125      0.956257       309.916
     0.611296       1.11861      0.992566       296.318
     0.917268       1.11647      0.990977        272.57
     0.911657       1.11895      0.995042       278.543
      0.38125      0.691788       1.03045       254.956
     0.376165      0.690509       1.03371       284.611
     0.386875      0.691784       1.03434       283.844
      0.67188      0.681565       1.03098       305.531
     0.674826      0.693421       1.04225       292.109
     0.674805      0.731008       1.00514       297.736
      0.68747      0.730344       1.00479       270.959
      0.68125      0.735512       1.00434       284.812
     0.850586      0.729812       1.00666       295.166
      0.38125      0.796379       1.05519       256.805
     0.851577      0.782533       1.02051       293.099
         0.85      0.781529       1.03148       306.365
     0.857817      0.784192       1.01523       313.614
     0.310394        1.0317       1.00628       311.658
     0.795233       1.05631       1.02612       310.123
     0.910405       1.06887       1.04378       297.276
      0.68125      0.651884       1.09491       284.364
     0.370859      0.681882       1.08126       315.162
     0.371918      0.681828       1.09399       310.792
     0.389531      0.681026       1.09348       304.904
     0.674766      0.657344       1.09424       291.873
     0.674971      0.678259       1.09474       290.395
     0.686859      0.678251       1.09491       274.446
      0.68125      0.682195        1.0961       253.326
     0.851615       0.69496       1.06698       285.659
      0.37473      0.744159       1.06945       294.785
      0.38125      0.746392       1.06442       285.767
     0.387609      0.744785       1.06991       292.089
     0.371081      0.743295       1.08129       314.083
         0.39      0.743715        1.0814       308.863
     0.376167      0.797519       1.05867       285.388
         0.49      0.781252       1.06875       305.123
         0.51      0.781252       1.06875       299.551
     0.851549      0.768735       1.08023       290.073
     0.857842      0.768096       1.08646       306.902
     0.611531      0.967496       1.09431       299.685
