#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       277.273
     0.557814      0.747833      0.853327       310.443
     0.257991       0.96662      0.855041       278.318
     0.257794       0.96429      0.903364       309.514
     0.612926       1.00811      0.954911       296.251
     0.312852       1.05816        1.0564       294.616
     0.313318      0.859674       1.15537        288.28
     0.311458       1.05658       1.20625       302.791
     0.557745       0.89419       0.75114        307.51
     0.251533      0.842823      0.793507       294.348
     0.550632      0.844108      0.793936       302.626
     0.742187      0.851435      0.754611       285.969
     0.551473      0.893068      0.757303       294.117
     0.257843       0.95084       0.79388       310.563
     0.251533      0.957177      0.793507       294.333
     0.442011       1.09369      0.804892        279.41
     0.257841      0.750643      0.845653       310.871
         0.85      0.743755       0.84373       301.822
      0.25152      0.757168      0.845171       294.855
     0.387032      0.757376      0.845008       290.647
     0.742189      0.813446      0.804762       299.169
     0.742168      0.886074      0.841342       306.954
      0.25152       1.04283      0.845171       294.873
     0.387025      0.695481      0.857748       292.659
     0.551509      0.742262      0.855498       293.718
     0.257991       0.83338      0.855041       278.323
     0.850606      0.844184      0.892693       292.624
     0.442181      0.937768       0.89121       316.425
     0.912805      0.943511      0.857973       287.262
     0.913038       1.14399       0.89569       282.706
     0.387023      0.644593      0.944683       286.557
     0.556871      0.699653      0.945171       305.811
     0.687042      0.694287      0.945339       275.204
     0.550766       0.70684      0.943642       296.767
     0.387144       0.75756      0.905371       290.655
     0.557779      0.794387      0.952241       310.235
     0.257794       0.83571      0.903364       309.547
     0.851527      0.844176      0.903931        287.81
     0.910977       1.14409      0.943675       292.021
     0.911692       1.15509      0.943849       288.316
     0.386903      0.654712      0.993903       285.763
     0.688563      0.656299      0.994548       287.332
     0.551473      0.744246      0.993007       294.255
     0.689601      0.706093      0.956533       291.331
     0.857767      0.740785       1.00021       305.521
     0.551516       0.79322      0.958079       295.369
     0.687072      0.693273        1.0423       273.669
     0.851544      0.741663       1.00668       291.708
     0.611332       1.14507       1.04367       293.559
     0.611317        1.1553       1.04358       295.647
     0.687085      0.657312       1.09436       273.868
     0.495292      0.751244       1.05703       300.988
     0.386886      0.796112       1.05931       286.234
     0.912882       1.09175        1.0922       284.674
     0.611731       1.14388       1.09284        296.98
     0.912894       1.14246       1.05465       289.687
     0.686519      0.743018       1.14523       272.102
     0.689295      0.806348       1.14399       297.905
     0.495328      0.950399        1.1065       309.919
     0.612945      0.944867       1.14287       283.395
     0.310628       1.09398       1.10627        311.05
     0.612617       1.14314       1.10383       296.951
     0.688924      0.743857       1.15656       290.958
     0.795272      0.891955       1.16268       309.063
     0.804728      0.891955       1.16268       307.369
     0.311411      0.992369        1.1939       303.493
     0.311756       1.05676       1.19506       297.911
     0.312502      0.894726       1.20545       298.602
     0.795214      0.863849       1.24574       303.337
     0.804786      0.863849       1.24574       299.944
     0.313066      0.945485       1.24198       295.241
     0.795272      0.935403       1.20719       305.884
     0.804728      0.935403       1.20719       304.204
     0.311597      0.957384       1.24295         303.7
     0.266289      0.916437       0.76047       313.903
         0.75      0.968454       0.75598       288.866
     0.748267      0.968768      0.766286       278.692
     0.748463       1.01788       0.75756       268.932
     0.749356       1.00581      0.768134       268.902
     0.748562      0.819898      0.806476       276.723
      0.91875       1.00324      0.815161       282.231
     0.912967       1.00533      0.819908        287.21
     0.566202       0.74779      0.853612       309.688
     0.266189      0.966621      0.855045       277.585
     0.257861      0.763981      0.917751       308.483
     0.374667      0.757497      0.905367       297.741
     0.566241      0.760954      0.916255        308.64
     0.374928      0.807347      0.917673       289.053
     0.266201       0.96437      0.903532       308.485
      0.91875       1.01894      0.893224       250.206
      0.67188      0.705903      0.956575       304.316
     0.612941        1.0586      0.966908       295.086
         0.45       1.01863       1.00653       304.205
     0.804767       1.05631       1.02612       307.684
      0.31875       1.10848       1.01627        278.12
     0.312817       1.10405       1.01797       292.708
     0.449391       1.10475       1.01903       294.525
     0.617247       1.11711      0.997424       282.029
     0.910705       1.11886       1.00633       295.765
     0.374779      0.805665       1.11755       297.015
     0.672711      0.856324       1.11909       302.224
     0.809835      0.867726       1.11818       285.765
      0.31875      0.910704       1.11883       279.694
     0.312877      0.904916       1.11853       292.959
     0.610629      0.968756       1.10635       304.913
     0.804742       1.02469       1.10678       300.263
      0.91875       1.01967       1.10631       219.937
     0.913654       1.01959       1.10289       257.525
      0.31875       1.07766       1.11786       283.767
      0.61875       1.14844       1.10274       292.464
     0.671711      0.818751       1.16879       308.752
     0.804764       1.02617       1.17037       299.886
      0.31875       1.07682       1.16841       273.434
     0.674715      0.768605       1.20505       292.327
     0.505086      0.924693       1.21678       301.068
         0.81      0.918227       1.21834       282.994
     0.313691       1.05609       1.21647       285.393
     0.557801      0.783913      0.752575       308.943
     0.566195      0.783994      0.752597       305.024
     0.566207      0.894207      0.751151        308.68
     0.551481      0.732366      0.793432       292.281
     0.557769      0.726582      0.791968       308.312
     0.566169      0.726614      0.791879       305.704
     0.551562      0.782512      0.757904       292.182
         0.55      0.781558      0.768802       301.883
     0.550776      0.781011      0.780521       291.613
      0.55697      0.781685      0.787587       312.538
     0.551485      0.832127      0.792677       293.924
     0.733835      0.851465      0.754593       302.063
     0.250807       0.88138      0.754792       293.934
     0.266289      0.883563       0.76047        313.93
     0.550634      0.880991      0.756089       302.754
     0.266168       0.95085       0.79395       308.411
     0.433831      0.930896      0.788128       309.113
         0.25      0.968881      0.793725       309.121
     0.433817        1.0937      0.804893       279.238
      0.38125      0.696646      0.852673       302.847
      0.26619      0.750732      0.845453       308.829
     0.374796      0.757272       0.84501       296.633
     0.733827      0.813461      0.804824       304.964
     0.550633      0.894199      0.831575        300.37
     0.551476      0.882108       0.83067       292.998
     0.557733      0.881345      0.837302       306.511
     0.733799      0.886057      0.841401       306.015
      0.91875      0.942288      0.853012       267.605
     0.442194       1.03322      0.835486        305.53
     0.910454       1.00645      0.831373       303.855
     0.374805      0.695363      0.857743        301.04
         0.55      0.693964      0.881234       307.457
     0.551728      0.682369      0.891976       290.528
     0.550699      0.682653      0.879818       292.433
     0.557933      0.676311      0.890631       287.992
     0.566229      0.676524      0.890794       283.913
         0.85      0.682208      0.868984       296.931
     0.851715      0.733348      0.866122       279.414
     0.742175      0.801453      0.876985       312.697
     0.733746       0.80174      0.877534       310.485
      0.85174       0.79496      0.867234       278.909
     0.251744      0.828444      0.854821       289.328
     0.266189      0.833379      0.855045       277.588
     0.374822      0.830192      0.869242       295.615
     0.371728      0.818694      0.893791       308.921
         0.39      0.818751      0.893748       310.845
      0.55784      0.901975      0.883202       308.621
     0.566177       0.90199      0.883251        306.68
     0.733625      0.862705      0.883616       311.705
         0.85      0.856768      0.881343       296.269
     0.433794      0.937756      0.891247       315.595
         0.55      0.943675      0.868588       304.322
     0.551572      0.907561      0.881722       289.522
         0.55      0.918984      0.881632       300.244
         0.25      0.981658      0.855477       308.862
     0.910401      0.956387      0.881138       306.545
      0.61875       1.01624      0.890732       296.238
     0.612974       1.01723      0.895482       296.278
     0.913659       1.01825      0.890052       281.438
     0.617267       1.08262       0.90245       282.708
     0.913662       1.08124      0.890225       276.527
     0.374857      0.644642      0.944518       298.186
     0.851544       0.64522      0.917372        289.86
     0.866185      0.639723      0.918395       302.842
      0.56636      0.699715      0.945326       305.795
     0.674872      0.694123      0.945384       290.839
     0.566186      0.794434       0.95227       309.592
      0.68125      0.766523      0.927117       252.808
     0.675931      0.767807       0.93172       270.613
     0.251515      0.829974      0.905367       295.491
     0.266201       0.83563      0.903532       308.527
     0.386973      0.807459       0.91769       290.917
         0.25      0.981444      0.906302       309.281
     0.251552       1.02995      0.917143       294.374
     0.257861       1.03602      0.917751       308.535
     0.611295       1.08134      0.907394       298.227
         0.61       1.06875      0.943743       312.246
     0.618745       1.14179      0.928525       284.271
     0.613125         1.143      0.933438       288.852
     0.911666       1.13179       0.90566       283.209
