#      face_x        face_y        face_z           CO2
     0.748539      0.857538      0.756497       277.563
     0.557814      0.747833      0.853327       306.492
     0.257991       0.96662      0.855041        278.45
     0.257794       0.96429      0.903364       309.762
     0.612926       1.00811      0.954911       293.955
     0.312852       1.05816        1.0564       294.415
     0.313318      0.859674       1.15537       288.253
     0.311458       1.05658       1.20625       303.006
     0.557745       0.89419       0.75114       306.252
     0.251533      0.842823      0.793507       294.504
     0.550632      0.844108      0.793936       300.204
     0.742187      0.851435      0.754611       287.881
     0.551473      0.893068      0.757303       292.707
     0.257843       0.95084       0.79388       310.776
     0.251533      0.957177      0.793507       294.589
     0.442011       1.09369      0.804892       279.079
     0.257841      0.750643      0.845653           311
         0.85      0.743755       0.84373       294.506
      0.25152      0.757168      0.845171       294.956
     0.387032      0.757376      0.845008       286.454
     0.742189      0.813446      0.804762       296.139
     0.742168      0.886074      0.841342       302.633
      0.25152       1.04283      0.845171       295.237
     0.387025      0.695481      0.857748       291.169
     0.551509      0.742262      0.855498       288.878
     0.257991       0.83338      0.855041       278.248
     0.850606      0.844184      0.892693       282.331
     0.442181      0.937768       0.89121       316.168
     0.912805      0.943511      0.857973       283.025
     0.913038       1.14399       0.89569       286.014
     0.387023      0.644593      0.944683         285.4
     0.556871      0.699653      0.945171       305.321
     0.687042      0.694287      0.945339       275.342
     0.550766       0.70684      0.943642       296.317
     0.387144       0.75756      0.905371       290.431
     0.557779      0.794387      0.952241       309.756
     0.257794       0.83571      0.903364       309.657
     0.851527      0.844176      0.903931       282.016
     0.910977       1.14409      0.943675       298.047
     0.911692       1.15509      0.943849       292.753
     0.386903      0.654712      0.993903       285.948
     0.688563      0.656299      0.994548       291.937
     0.551473      0.744246      0.993007       293.817
     0.689601      0.706093      0.956533       296.781
     0.857767      0.740785       1.00021       301.057
     0.551516       0.79322      0.958079       294.884
     0.687072      0.693273        1.0423       283.231
     0.851544      0.741663       1.00668       288.429
     0.611332       1.14507       1.04367       290.045
     0.611317        1.1553       1.04358       292.784
     0.687085      0.657312       1.09436       278.998
     0.495292      0.751244       1.05703       301.236
     0.386886      0.796112       1.05931       279.868
     0.912882       1.09175        1.0922       285.216
     0.611731       1.14388       1.09284       290.974
     0.912894       1.14246       1.05465       285.103
     0.686519      0.743018       1.14523       274.728
     0.689295      0.806348       1.14399       298.193
     0.495328      0.950399        1.1065       308.815
     0.612945      0.944867       1.14287       280.619
     0.310628       1.09398       1.10627       310.847
     0.612617       1.14314       1.10383       290.041
     0.688924      0.743857       1.15656       295.214
     0.795272      0.891955       1.16268       306.586
     0.804728      0.891955       1.16268       305.567
     0.311411      0.992369        1.1939       303.877
     0.311756       1.05676       1.19506       298.084
     0.312502      0.894726       1.20545       298.729
     0.795214      0.863849       1.24574       297.978
     0.804786      0.863849       1.24574        296.61
     0.313066      0.945485       1.24198       295.318
     0.795272      0.935403       1.20719       295.199
     0.804728      0.935403       1.20719       294.351
     0.311597      0.957384       1.24295       303.779
     0.266289      0.916437       0.76047       314.156
         0.75      0.968454       0.75598       284.133
     0.748267      0.968768      0.766286        267.75
     0.748463       1.01788       0.75756       282.355
     0.749356       1.00581      0.768134       284.222
     0.748562      0.819898      0.806476       275.892
      0.91875       1.00324      0.815161       277.549
     0.912967       1.00533      0.819908       282.364
     0.566202       0.74779      0.853612       305.483
     0.266189      0.966621      0.855045       277.689
     0.257861      0.763981      0.917751       308.703
     0.374667      0.757497      0.905367       296.821
     0.566241      0.760954      0.916255       308.011
     0.374928      0.807347      0.917673       284.761
     0.266201       0.96437      0.903532       308.686
      0.91875       1.01894      0.893224       244.233
      0.67188      0.705903      0.956575       302.798
     0.612941        1.0586      0.966908       292.752
         0.45       1.01863       1.00653        299.27
     0.804767       1.05631       1.02612       304.752
      0.31875       1.10848       1.01627       278.227
     0.312817       1.10405       1.01797       292.627
     0.449391       1.10475       1.01903       288.996
     0.617247       1.11711      0.997424       278.023
     0.910705       1.11886       1.00633       296.063
     0.374779      0.805665       1.11755       297.442
     0.672711      0.856324       1.11909       299.422
     0.809835      0.867726       1.11818       284.818
      0.31875      0.910704       1.11883       279.519
     0.312877      0.904916       1.11853       292.831
     0.610629      0.968756       1.10635       295.516
     0.804742       1.02469       1.10678       298.751
      0.91875       1.01967       1.10631       234.632
     0.913654       1.01959       1.10289       267.449
      0.31875       1.07766       1.11786       283.636
      0.61875       1.14844       1.10274       286.729
     0.671711      0.818751       1.16879       305.955
     0.804764       1.02617       1.17037       299.968
      0.31875       1.07682       1.16841       273.462
     0.674715      0.768605       1.20505       283.726
     0.505086      0.924693       1.21678       300.493
         0.81      0.918227       1.21834       299.042
     0.313691       1.05609       1.21647       285.527
     0.557801      0.783913      0.752575       307.543
     0.566195      0.783994      0.752597        304.24
     0.566207      0.894207      0.751151       307.327
     0.551481      0.732366      0.793432       292.757
     0.557769      0.726582      0.791968        308.98
     0.566169      0.726614      0.791879       306.624
     0.551562      0.782512      0.757904       290.485
         0.55      0.781558      0.768802       300.263
     0.550776      0.781011      0.780521       290.367
      0.55697      0.781685      0.787587        311.32
